id,name,state_code,latitude,longitude
147445,Bharatpura,Uttar Pradesh,25.23333333,78.96666667
147446,Bhargain,Uttar Pradesh,27.615,79.14416667
147447,Bhaupur,Uttar Pradesh,26.91666667,79.21666667
147448,Bhimtal,Uttar Pradesh,29.34444444,79.56305556
147449,Bhognipur,Uttar Pradesh,26.24,79.8
147450,Bidhnu,Uttar Pradesh,26.33333333,80.28333333
147451,Bighapur,Uttar Pradesh,26.35,80.68
147452,Binauli,Uttar Pradesh,29.09416667,77.40083333
147453,Binaur,Uttar Pradesh,26.38333333,80.16666667
147454,Birdpur,Uttar Pradesh,27.3833,83.1167
147455,Birpur,Uttar Pradesh,26.53,86.25
147456,Bisanda Buzurg,Uttar Pradesh,25.41666667,80.61666667
147457,Chandausi,Uttar Pradesh,28.45,78.77
147458,Chhitauni,Uttar Pradesh,27.11666667,83.98333333
147459,Chitrakoot Dham,Uttar Pradesh,25.2,80.9
147460,Churk,Uttar Pradesh,24.65,83.1
147461,Daraganj,Uttar Pradesh,25.43333333,81.88333333
147462,Daranagar,Uttar Pradesh,25.6816208,81.3497579
147463,Deogarh,Uttar Pradesh,24.526,78.238
147464,Derapur,Uttar Pradesh,26.41666667,79.8
147465,Dhanghata,Uttar Pradesh,26.55419444,83.00806111
147466,Dharau,Uttar Pradesh,26.38333333,79.96666667
147467,Divrasai,Uttar Pradesh,26.819,79.149
147468,Domariaganj,Uttar Pradesh,27.22,82.67
147469,Etmadpur,Uttar Pradesh,27.23971944,78.2
147470,Fatehpur (Barabanki),Uttar Pradesh,27.17,81.22
147471,Gahlon,Uttar Pradesh,26.53333333,79.96666667
147472,Gahmar,Uttar Pradesh,25.497,83.822
147473,Gaini,Uttar Pradesh,28.21,79.16
147474,Ganj Dundawara,Uttar Pradesh,27.73277778,78.94166667
147475,Garhwa,Uttar Pradesh,24.18,83.82
147476,Gauriganj,Uttar Pradesh,26.206,81.69
147478,Gosainganj,Uttar Pradesh,26.77,81.12
147479,Haraipur,Uttar Pradesh,26.9,79.7
147480,Harchandpur,Uttar Pradesh,26.36,81.17
147481,Hata (India),Uttar Pradesh,26.75,83.74
147482,Hulas,Uttar Pradesh,29.69027778,77.36027778
147483,Ibrahimpur,Uttar Pradesh,26.01027778,83.16861111
147484,Indragarh,Uttar Pradesh,29.91299444,74.32284167
147485,Islamnagar (Badaun),Uttar Pradesh,28.33,78.72
147486,Jahanabad (Pilibhit),Uttar Pradesh,28.6333,79.8
147487,Janghai,Uttar Pradesh,25.55,82.31666667
147488,Jarwa,Uttar Pradesh,27.65,82.51666667
147489,Jhajhar,Uttar Pradesh,27.86,75.28
147490,Jiyanpur,Uttar Pradesh,26.15,83.33
147491,Kagarol,Uttar Pradesh,27.01666667,77.85
147492,Kalyanpur,Uttar Pradesh,26.51912222,80.24980556
147493,Kaptanganj,Uttar Pradesh,26.93,83.72
147494,Kara,Uttar Pradesh,25.7,81.35
147495,Karbigwan,Uttar Pradesh,26.2,80.5
147496,Karchana,Uttar Pradesh,25.28,81.93
147497,Kausani,Uttar Pradesh,29.84305556,79.60333333
147498,Khailar,Uttar Pradesh,25.35,78.53
147499,Kishanpur baral,Uttar Pradesh,29.2,77.28333333
147500,Kuchesar,Uttar Pradesh,28.68333333,77.95
147501,Kudarkot,Uttar Pradesh,26.81666667,79.4
147502,Kundarki,Uttar Pradesh,28.683,78.785
147503,Kurebharsaidkhanpur,Uttar Pradesh,26.43333333,82.11666667
147504,Kusmara,Uttar Pradesh,27.11666667,79.28333333
147505,Kuthaund,Uttar Pradesh,26.36666667,79.41666667
147506,Lambhua,Uttar Pradesh,26.15,82.21
147507,Lawar,Uttar Pradesh,29.11666667,77.76666667
147508,Machhali Shahar,Uttar Pradesh,25.68,82.42
147509,Mahrajganj,Uttar Pradesh,26.26666667,83.11666667
147510,Mahrajganj (Raebareli),Uttar Pradesh,26.38333333,81.28333333
147511,Mahul,Uttar Pradesh,26.13333333,82.81666667
147512,Majhupur,Uttar Pradesh,27.03333333,79.41666667
147513,Makanpur,Uttar Pradesh,26.90222222,79.97805556
147514,Malasa,Uttar Pradesh,26.26755,79.94489
147515,Mau Aima,Uttar Pradesh,25.7,81.91666667
147516,Maurawan,Uttar Pradesh,26.43,80.88
147517,Mawar,Uttar Pradesh,26.30416667,79.92111111
147518,Mehdawal,Uttar Pradesh,26.98333333,83.11666667
147519,Milkipur,Uttar Pradesh,26.6,81.91
147520,Mukteshwar,Uttar Pradesh,29.4722,79.6479
147521,Mungra Badshahpur,Uttar Pradesh,25.65,82.18
147522,Munsyari,Uttar Pradesh,30.06741389,80.23856111
147523,Muradabad,Uttar Pradesh,28.83888889,78.77694444
147524,Musafirkhana,Uttar Pradesh,26.45,81.8
147525,Nagla,Uttar Pradesh,29.01,79.51
147526,Narora,Uttar Pradesh,28.19666667,78.38138889
147527,Naugama,Uttar Pradesh,27.7,79.65
147528,Naurangpur,Uttar Pradesh,27.16666667,79.78333333
147529,Nawabganj (Barabanki),Uttar Pradesh,26.94,81.19
147530,Nawabganj (Bareilly),Uttar Pradesh,28.54,79.633
147531,Newara,Uttar Pradesh,27.76666667,79.28333333
147532,Nigoh,Uttar Pradesh,26.75,79.15
147533,Paigaon,Uttar Pradesh,27.78333333,77.53333333
147534,Paras Rampur,Uttar Pradesh,31.32388889,75.67472222
147535,Pathakpura,Uttar Pradesh,26.84441,78.74037
147536,Payagpur,Uttar Pradesh,27.4,81.8
147537,Phaphamau,Uttar Pradesh,25.53333333,81.86666667
147538,Pheona,Uttar Pradesh,29.08333333,78.35
147539,Pichhaura,Uttar Pradesh,26.33333333,79.31666667
147540,Pilkhuwa,Uttar Pradesh,28.71196944,77.65445556
147541,Pipri,Uttar Pradesh,24.18,83.0
147542,Purmafi,Uttar Pradesh,29.55,77.26666667
147543,Qadirganj,Uttar Pradesh,27.78333333,79.06666667
147544,Radha Kund,Uttar Pradesh,27.52444444,77.49027778
147545,Ranipur Barsi,Uttar Pradesh,29.9,77.21666667
147546,Rehar,Uttar Pradesh,29.36666667,78.76666667
147547,Renukoot,Uttar Pradesh,24.2,83.03
147548,Reotipur,Uttar Pradesh,25.55,83.71666667
147549,Rudauli,Uttar Pradesh,26.75,81.75
147550,Sabalpur,Uttar Pradesh,27.176049,79.42012
147551,Sachendi,Uttar Pradesh,26.371165,80.1123
147552,Sahibabad,Uttar Pradesh,28.68333333,77.4
147553,Sahpau,Uttar Pradesh,27.43527778,78.14138889
147554,Sakhanu,Uttar Pradesh,27.95472222,79.2275
147555,Salempur,Uttar Pradesh,26.3,83.91666667
147556,Sarurpur,Uttar Pradesh,29.03333333,77.23333333
147557,Shibnagar,Uttar Pradesh,28.5,79.98333333
147558,Shikarpur (Bulandshahr),Uttar Pradesh,28.28,78.02
147559,Shivrajpur,Uttar Pradesh,26.85722222,79.115
147560,Siddhaur,Uttar Pradesh,26.76944444,81.41805556
147561,Sikandrabad,Uttar Pradesh,28.449525,77.69415278
147562,Terha,Uttar Pradesh,25.8333,80.25
147563,Tigri,Uttar Pradesh,28.51083333,77.23888889
147564,Tilsahri,Uttar Pradesh,26.3333,80.4167
147565,Tori Fatehpur,Uttar Pradesh,25.45,79.1333
147566,Umri,Uttar Pradesh,26.33333333,79.25
147567,Usawan,Uttar Pradesh,27.81583333,79.34861111
147568,Uska,Uttar Pradesh,27.2,83.11666667
147569,Vindhyachal,Uttar Pradesh,25.1667,82.5
147570,Walterganj,Uttar Pradesh,26.8667,82.7167
147571,Yusufpur,Uttar Pradesh,25.6667,83.4667
147572,Agol,Gujarat,23.15,72.26666667
147573,Akrund,Gujarat,23.28333333,73.11666667
147575,Bakharla,Gujarat,21.731517,69.635296
147576,Balagam,Gujarat,21.36666667,70.1
147577,Balasinor,Gujarat,22.955891,73.336499
147578,Balisana,Gujarat,23.816436,72.257536
147579,Bamanbore,Gujarat,22.41666667,71.01666667
147580,Bandia,Gujarat,23.39604,69.01155
147581,Bhadran,Gujarat,22.3593,72.9005
147582,Bhandu,Gujarat,23.7,72.36666667
147583,Bhatha,Gujarat,21.18333333,72.76666667
147584,Bhildi,Gujarat,24.18333333,72.03333333
147585,Bhojpur Dharampur,Gujarat,23.25,69.67
147586,Chaloda,Gujarat,22.8,72.45
147587,Champaner,Gujarat,22.4859,73.5371
147588,Chuda,Gujarat,22.48333333,71.68333333
147589,Dabhoda,Gujarat,23.16666667,72.73333333
147590,Dandi,Gujarat,21.32988,72.62484
147591,Danta,Gujarat,24.18861111,72.76583333
147592,Detroj,Gujarat,23.33333333,72.18333333
147593,Dhansura,Gujarat,23.35,73.2
147594,Dharasana,Gujarat,20.68333333,72.91666667
147595,Dhasa,Gujarat,21.8,71.51666667
147596,Dholera,Gujarat,22.248,72.195
147597,Dumkhal,Gujarat,21.7396,73.8449
147598,Ghodasar,Gujarat,24.45,71.85
147599,Gorwa,Gujarat,22.3301,73.1611
147600,Halenda,Gujarat,22.088185,71.05171
147601,Harsol,Gujarat,23.36,73.02
147602,Hathuran,Gujarat,21.5,72.97
147603,Idar,Gujarat,23.83,73.0
147604,Jakhau,Gujarat,23.21861111,68.71694444
147605,Jalia,Gujarat,21.8,70.25
147606,Jambuda,Gujarat,22.51666667,70.21666667
147607,Jarod,Gujarat,22.433,73.333
147608,Jetalpur,Gujarat,22.88333333,72.6
147609,Jetpur (Navagadh),Gujarat,21.75482,70.62347
147610,Jhalod,Gujarat,23.10027778,74.15611111
147611,Jodhpur (Ahmedabad),Gujarat,21.88,70.03
147612,Kachholi,Gujarat,20.83333333,72.96666667
147613,Kandla port,Gujarat,23.03,70.22
147614,Kariana,Gujarat,21.88333333,71.35
147615,Karjan,Gujarat,22.05304167,73.12351389
147616,Kayavarohan,Gujarat,22.067,73.25
147617,Kerwada,Gujarat,21.9,72.85
147618,Khavda,Gujarat,23.85,69.72
147619,Khedoi,Gujarat,23.05927778,69.91895556
147620,Kherali,Gujarat,22.68333333,71.6
147621,Kothara,Gujarat,23.133,68.932
147622,Kotharia,Gujarat,22.23,70.81
147623,Kukarmunda,Gujarat,21.51666667,74.13333333
147624,Kukma,Gujarat,23.217822,69.777922
147625,Lakhpat,Gujarat,23.82611111,68.77694444
147626,Langhnaj,Gujarat,23.45,72.48333333
147627,Limkheda,Gujarat,22.81666667,73.98333333
147628,Ladol,Gujarat,23.61666667,72.73333333
147629,Madhavpur Ghed,Gujarat,21.29929167,70.02513889
147630,Madhi,Gujarat,22.1,69.1
147631,Mahisa,Gujarat,22.85,73.05
147632,Mahuva,Gujarat,21.0833,71.8
147633,Mahuva (Surat),Gujarat,21.02,73.15
147634,Mangrol (Junagadh),Gujarat,21.12,70.12
147635,Mithapur,Gujarat,22.41,69.0
147637,Nagwa,Gujarat,25.69621,84.2359
147638,Naldhara,Gujarat,20.96666667,73.16666667
147639,Nargol,Gujarat,20.233,72.75
147640,Nikora,Gujarat,21.78586,73.13968
147641,Nizar,Gujarat,21.47727,74.19595
147642,Odadar,Gujarat,21.56666667,69.66666667
147643,Palanswa,Gujarat,23.46666667,70.93333333
147645,Palsana,Gujarat,21.08,72.98
147646,Pipavav,Gujarat,20.96666667,71.56666667
147647,Piplod,Gujarat,22.81666667,73.9
147648,Prabhas Patan,Gujarat,20.88808,70.40129
147649,Prantij,Gujarat,23.43841944,72.85718056
147650,Ranpur,Gujarat,22.3667,71.75
147651,Reha,Gujarat,23.151725,69.750086
147652,Samakhiali,Gujarat,23.3034,70.50688
147653,Sarbhon,Gujarat,21.05,73.0833
147654,Sardoi,Gujarat,23.5667,73.2667
147655,Sathamba,Gujarat,23.169125,73.32661667
147656,Savli,Gujarat,22.56666667,73.21666667
147657,Supedi,Gujarat,21.762,70.378
147658,Sutrapada,Gujarat,20.8928,70.465
147659,Umarpada,Gujarat,21.45,73.5
147660,Vadgam,Gujarat,24.08333333,72.48333333
147661,Vaghodia INA,Gujarat,22.3,73.3833
147662,Vanala,Gujarat,22.45,71.98333333
147663,Vanthli,Gujarat,21.4833,70.3333
147664,Vasavad,Gujarat,21.82657,71.02436
147665,Vataman,Gujarat,22.53,72.42
147666,Viramgam,Gujarat,23.12,72.03
147667,Adawad,Maharashtra,21.21666667,75.45
147668,Agar Panchaitan,Maharashtra,18.173692,72.988533
147669,Aheri,Maharashtra,19.41166667,80.00388889
147670,Ahmednagar,Maharashtra,19.08333333,74.73333333
147672,Akluj,Maharashtra,17.88333333,75.01666667
147673,Akolner,Maharashtra,18.98333333,74.66666667
147674,Akrani,Maharashtra,21.82423611,74.21687222
147675,Ale,Maharashtra,19.17,74.12
147676,Alkuti,Maharashtra,19.05,74.23
147677,Ambernath,Maharashtra,19.209,73.186
147678,Ambegaon,Maharashtra,19.11666667,73.73333333
147679,Amgaon,Maharashtra,20.65,79.95
147680,Andheri,Maharashtra,19.11916667,72.84694444
147681,Andura,Maharashtra,20.88333333,76.86666667
147682,Anjarle,Maharashtra,17.85,73.09
147683,Arag,Maharashtra,16.78,74.8
147684,Ardhapur,Maharashtra,19.28333333,77.38333333
147685,Argaon,Maharashtra,16.778999,73.64553
147686,Asoda,Maharashtra,21.03333333,75.6
147687,Assaye,Maharashtra,20.24512778,75.88739722
147688,Astagaon,Maharashtra,19.66666667,74.5
147689,Aundh Satara,Maharashtra,17.54583333,74.375
147690,Badnapur,Maharashtra,19.86666667,75.73333333
147691,Badnera,Maharashtra,20.85463056,77.72931111
147692,Bagewadi,Maharashtra,16.29,74.6
147693,Balapur Akola district,Maharashtra,20.66612,76.77386
147694,Ballard Estate,Maharashtra,18.95,72.84
147695,Ballarpur,Maharashtra,19.83333333,79.35
147696,Banda Maharashtra,Maharashtra,15.81273611,73.86132778
147697,Bandra,Maharashtra,19.05444444,72.84055556
147698,Baner,Maharashtra,18.56,73.79027778
147699,Bankot,Maharashtra,17.98333333,73.05
147701,Bavdhan,Maharashtra,18.53527778,73.78277778
147702,Bawanbir,Maharashtra,21.08333333,76.71666667
147703,Bhadgaon Maharashtra,Maharashtra,20.16666667,75.23333333
147704,Bhandardara,Maharashtra,19.52916667,73.75138889
147705,Bhandup,Maharashtra,19.14,72.93
147706,Bhiwapur,Maharashtra,20.83555556,79.50111111
147707,Bhokar,Maharashtra,19.217803,77.669392
147708,Bhokardan,Maharashtra,20.27,75.77
147710,Bhugaon,Maharashtra,18.501284,73.750161
147712,Bijur,Maharashtra,13.84388889,74.63972222
147713,Bilashi,Maharashtra,16.98333,74.03333
147714,Borgaon Manju,Maharashtra,20.71944444,77.15277778
147715,Borivali,Maharashtra,19.23,72.86
147716,Brahmapuri,Maharashtra,20.6084,79.8559
147717,Breach Candy,Maharashtra,18.967,72.805
147719,Byculla,Maharashtra,18.98,72.835
147720,Chakur,Maharashtra,18.51305556,76.87527778
147721,Chandgad,Maharashtra,15.0,74.0
147722,Chausala,Maharashtra,18.708692,75.691595
147723,Chembur,Maharashtra,19.05871111,72.89969444
147724,Chichondi Patil,Maharashtra,19.0,74.91666667
147725,Chikhli (Jalna),Maharashtra,20.02193,75.78544
147726,Chimur,Maharashtra,20.49694444,79.37666667
147727,Chinchpokli,Maharashtra,18.98333333,72.83333333
147728,Colaba,Maharashtra,18.91,72.81
147729,Daddi,Maharashtra,16.06666667,74.43333333
147730,Dahivel,Maharashtra,21.06666667,74.16666667
147731,Dapoli,Maharashtra,17.75888889,73.18555556
147732,Deccan Gymkhana,Maharashtra,18.5184,73.8406
147733,Deglur,Maharashtra,18.54777778,77.57722222
147734,Deolapar,Maharashtra,21.58611111,79.36944444
147735,Deoni,Maharashtra,18.26388889,77.08222222
147736,Devrukh,Maharashtra,17.065,73.61583333
147737,Dharavi,Maharashtra,19.05,72.86667
147738,Dhawalpuri,Maharashtra,19.16666667,74.51666667
147739,Dighori,Maharashtra,20.8862,79.9342
147740,Dindori Maharashtra,Maharashtra,20.2,73.83305556
147741,Diveagar,Maharashtra,18.17333333,72.99166667
147742,Dongri,Maharashtra,19.28333333,72.78333333
147743,Durgapur Chandrapur,Maharashtra,20.0,79.3
147744,Fort,Maharashtra,18.935,72.8359
147745,Ganpatipule,Maharashtra,17.1448,73.2666
147746,Ghargaon,Maharashtra,18.748684,74.636734
147747,Ghatkopar,Maharashtra,19.08,72.91
147748,Girgaon,Maharashtra,18.953,72.813
147749,Gondia,Maharashtra,21.45,80.2
147750,Gorai,Maharashtra,19.250057,72.782021
147751,Hadapsar Pune,Maharashtra,18.49666667,73.94166667
147752,Halkarni,Maharashtra,16.16666667,74.46666667
147753,Harangul,Maharashtra,18.9,76.66666667
147754,Helwak,Maharashtra,17.385,73.735
147755,Hirapur,Maharashtra,21.53,79.77
147756,Hotgi,Maharashtra,17.58333333,75.98333333
147757,Jaitapur,Maharashtra,16.59,73.35
147758,Jakhangaon,Maharashtra,17.64639,74.32111
147759,Jalkot,Maharashtra,18.62916667,77.18111111
147760,Jamkhed,Maharashtra,18.72,75.32
147761,Jamod,Maharashtra,21.1,76.6
147762,Janephal,Maharashtra,20.29361111,76.57583333
147763,Jaoli,Maharashtra,17.9,76.4
147764,Jat Sangli,Maharashtra,17.05,75.21666667
147765,Jategaon,Maharashtra,19.91666667,73.65
147766,Jaysingpur,Maharashtra,16.78350556,74.56644167
147767,Jogeshwari,Maharashtra,19.12,72.85
147768,Juhu,Maharashtra,19.1,72.83
147769,Kachurwahi,Maharashtra,21.3333,79.3833
147770,Kadegaon,Maharashtra,17.3,74.35
147771,Kadus,Maharashtra,18.88333333,73.81666667
147772,Kaij,Maharashtra,18.7,76.08333333
147773,Kalamb Osmanabad,Maharashtra,18.57416667,76.02166667
147774,Kalamboli,Maharashtra,19.03333,73.1
147775,Kali(DK),Maharashtra,19.938778,77.732857
147776,Kalyani Nagar,Maharashtra,18.5481,73.9033
147777,Kamargaon,Maharashtra,20.61666667,77.5
147778,Kamatgi,Maharashtra,16.119,75.8482
147779,Kamptee,Maharashtra,21.2333,79.2
147780,Kankavli,Maharashtra,16.28551111,73.68446111
147781,Karajagi,Maharashtra,17.11666667,75.58333333
147782,Karanja Lad,Maharashtra,20.4833,77.4833
147783,Karkamb,Maharashtra,17.8653,75.2964
147784,Kasara,Maharashtra,19.6333,73.4833
147785,Kasoda,Maharashtra,20.81666667,75.3
147786,Katral,Maharashtra,17.16666667,75.63333333
147787,Khalapur,Maharashtra,18.81666667,73.26666667
147788,Khallar,Maharashtra,21.0402869,77.4656296
147789,Khanapur,Maharashtra,17.26111111,74.70166667
147790,Khandala,Maharashtra,18.05918056,74.01262778
147791,Khangaon,Maharashtra,20.5,78.61666667
147792,Kharda,Maharashtra,18.63753,75.47513
147793,Kharghar,Maharashtra,19.03614722,73.06172222
147794,Kharsundi,Maharashtra,17.341585,74.775996
147796,Khoni,Maharashtra,19.3113,73.0544
147797,Kondhali,Maharashtra,21.15,78.61666667
147798,Kopar Khairane,Maharashtra,19.10305556,73.01055556
147799,Kopela,Maharashtra,18.83,80.23
147800,Kuhi,Maharashtra,21.01082222,79.35242222
147801,Kurankhed,Maharashtra,20.70194444,77.24972222
147802,Kusumba,Maharashtra,20.91666667,74.65
147803,Lakhandur,Maharashtra,20.75,79.88333333
147804,Lavasa,Maharashtra,18.40528056,73.50626944
147805,Mahape,Maharashtra,19.11776,73.026938
147806,Mahim,Maharashtra,19.035,72.84
147807,Malabar Hill,Maharashtra,18.95,72.795
147808,Malad,Maharashtra,19.18611111,72.84861111
147809,Mandangad,Maharashtra,17.98333333,73.25
147810,Mandhal,Maharashtra,20.95,79.46666667
147811,Mandwa,Maharashtra,18.803,72.882
147812,Mangaon,Maharashtra,18.23333333,73.28333333
147813,Manjlegaon,Maharashtra,19.15,76.23
147814,Mankeshwar,Maharashtra,18.35416667,75.63916667
147815,Mankhurd,Maharashtra,19.05,72.93
147817,Maregaon,Maharashtra,20.1,78.81666667
147818,Mastiholi,Maharashtra,16.08333333,74.55
147819,Masur India,Maharashtra,17.4,74.15
147820,Matunga,Maharashtra,19.01798056,72.84476389
147821,Mazagaon,Maharashtra,18.97,72.85
147822,Mehergaon,Maharashtra,20.96666667,74.63333333
147823,Mehkar,Maharashtra,20.15,76.575
147824,Miraj,Maharashtra,16.83,74.63
147825,Mohadi,Maharashtra,21.30833333,79.675
147826,Mohol,Maharashtra,17.8167,75.6667
147827,Mokhada taluka,Maharashtra,19.93333333,73.33333333
147828,Mora Maharashtra,Maharashtra,18.889,72.934
147829,Mulher,Maharashtra,20.78138889,74.06388889
147830,Mulund,Maharashtra,19.17168056,72.956
147831,Murud (Ratnagiri),Maharashtra,17.77494444,73.11815
147832,Murum,Maharashtra,17.78777778,76.47
147833,Nadgaon,Maharashtra,20.90101389,76.01396389
147834,Nagapur,Maharashtra,18.87,76.43
147835,Nala Sopara,Maharashtra,19.4154,72.8613
147836,Nalegaon,Maharashtra,18.41666667,76.81666667
147837,Nampur,Maharashtra,20.72861111,74.31083333
147838,Nandnee,Maharashtra,17.455,75.84555556
147839,Nandura,Maharashtra,20.83333333,76.45972222
147840,Narayangaon,Maharashtra,19.07,73.97
147841,Nardana,Maharashtra,21.2,74.81666667
147842,Nariman Point,Maharashtra,18.92,72.83
147843,Narkhed,Maharashtra,21.47,78.53
147844,Navapur,Maharashtra,21.17,73.78
147845,Nerur,Maharashtra,15.98333333,73.65
147846,Nevasa,Maharashtra,19.53333333,74.93333333
147847,Nighoj,Maharashtra,18.95972222,74.27694444
147848,Niphad,Maharashtra,20.0833,73.8
147849,Nira Narsingpur,Maharashtra,17.9835,75.12396
147850,Pabal,Maharashtra,18.83083333,74.05277778
147851,Pahur Maharashtra,Maharashtra,20.7,75.68333333
147852,Pali Raigad,Maharashtra,18.541384,73.219965
147853,Palso,Maharashtra,20.76666667,77.23333333
147854,Pandhurli,Maharashtra,19.829052,73.854745
147855,Parel,Maharashtra,18.99,72.84
147856,Parner,Maharashtra,19.003,74.438
147857,Parseoni,Maharashtra,21.38333333,79.15
147858,Paturda,Maharashtra,20.95,76.71666667
147859,Paud,Maharashtra,18.52416667,73.61583333
147860,Pauni,Maharashtra,20.78,79.63
147861,Pedgaon,Maharashtra,18.51166667,74.7075
147862,Peint,Maharashtra,20.25844722,73.50305278
147863,Phulambri,Maharashtra,20.1,75.41666667
147864,Piliv,Maharashtra,17.678842,74.966412
147865,Pimpalgaon Baswant,Maharashtra,20.16666667,73.98333333
147866,Pimpalgaon Raja,Maharashtra,20.71666667,76.43333333
147867,Pimpri-Chinchwad,Maharashtra,18.62777778,73.81305556
147868,Prabhadevi,Maharashtra,19.016905,72.828649
147869,Prakasha,Maharashtra,21.51666667,74.31666667
147870,Puntamba,Maharashtra,19.75,74.63333333
147871,Pural,Maharashtra,16.45,73.36666667
147872,Radhanagari,Maharashtra,16.41388889,73.99777778
147873,Rahata,Maharashtra,19.71666667,74.48333333
147874,Raireshwar,Maharashtra,18.05,73.73333333
147875,Ralegaon,Maharashtra,20.25,79.81
147876,Ramewadi,Maharashtra,16.03333333,74.35
147877,Renapur,Maharashtra,18.51666667,76.6
147878,Renavi,Maharashtra,17.26972222,74.61055556
147879,Revdanda,Maharashtra,18.55,72.93333333
147880,Sailu,Maharashtra,19.47,76.47
147881,Sakol,Maharashtra,18.2825,76.88444444
147882,Sakoli,Maharashtra,21.08,79.98
147883,Sakri,Maharashtra,20.99027778,74.31444444
147884,Samudrapur,Maharashtra,20.65,78.96666667
147885,Sangameshwar,Maharashtra,17.18694444,73.55305556
147887,Sangrampur Maharashtra,Maharashtra,21.03,76.68
147888,Saoli,Maharashtra,20.08133056,79.78286111
147889,Sarangkheda,Maharashtra,21.433273,74.526421
147890,Saswad,Maharashtra,18.55,74.0
147891,Satpati,Maharashtra,19.71666667,72.7
147892,Savlaj,Maharashtra,17.1,74.78
147893,Sawantvadi,Maharashtra,16.0,73.75
147894,Sevagram,Maharashtra,20.73499167,78.66256944
147895,Sewri,Maharashtra,19.0,72.86
147896,Shedbal,Maharashtra,16.68916667,74.75425556
147897,Shevgaon,Maharashtra,19.35,75.23333333
147898,Shikrapur,Maharashtra,18.69361111,74.13805556
147899,Shirala,Maharashtra,16.98401111,74.12415278
147900,Shirol,Maharashtra,16.73333333,74.6
147901,Shirud,Maharashtra,20.71666667,74.9
147902,Sindewahi,Maharashtra,20.28333333,79.65
